Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Chicken Gumbo","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732233/chicken-gumbo,1.8,-1,Trad,5.6,1,50,36.14217,-115.42131
"Soupy Sales","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732236/soupy-sales,1.7,-1,"Trad, TR",5.6,1,50,36.14217,-115.42131
Carpetbagger,"Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732263/carpetbagger,1.8,-1,Trad,5.6,1,100,36.14217,-115.42131
"From Soup to Nuts","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732239/from-soup-to-nuts,1.7,-1,"Trad, TR",5.7,1,50,36.14217,-115.42131
"The Route to Mecca","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733010/the-route-to-mecca,2.0,-1,Trad,5.7,1,,36.14217,-115.42131
"Sir Climbalot","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733013/sir-climbalot,2.1,-1,Trad,5.7,1,90,36.14217,-115.42131
"Souper Gyro","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/124900152/souper-gyro,0.8,-1,Trad,"5.7 PG13",1,150,36.14217,-115.42131
Muckraker,"Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732296/muckraker,1.8,-1,Trad,5.8,1,60,36.14217,-115.42131
"Fleet Street","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732299/fleet-street,1.9,-1,Trad,"5.8 R",1,90,36.14217,-115.42131
"You Who Jim","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108088078/you-who-jim,1.0,-1,Trad,5.8,1,45,36.14217,-115.42131
"Valentine's Day","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732245/valentines-day,2.9,-1,"Trad, TR",5.8+,1,50,36.14217,-115.42131
Boodler,"Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106061017/boodler,1.3,-1,Trad,"5.8+ PG13",1,60,36.14217,-115.42131
"Treacherous Journey","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106323514/treacherous-journey,1.5,-1,Trad,5.9-,1,85,36.14217,-115.42131
"The Haj","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732920/the-haj,2.5,-1,Trad,5.9,1,60,36.14217,-115.42131
"Singing Love Pen","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733040/singing-love-pen,1.8,-1,Trad,5.9,1,60,36.14217,-115.42131
Carpetbeggar,"Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/202927691/carpetbeggar,1.0,-1,Trad,5.9,1,80,36.14217,-115.42131
Atavism,"Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/202927748/atavism,2.0,-1,Trad,5.9+,1,115,36.14217,-115.42131
"Pending Disaster","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732290/pending-disaster,2.8,-1,Trad,5.9+,1,65,36.14217,-115.42131
"Soup Nazi","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105929580/soup-nazi,2.4,-1,"Trad, TR",5.10a,1,60,36.14217,-115.42131
"Sir Squeezalot","Upper Tier > Moderate Mecca > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/202927597/sir-squeezalot,2.0,-1,Trad,5.10a,1,60,36.14217,-115.42131
"Vegans Only","Cannibal Crag > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/121341253/vegans-only,1.3,-1,Trad,5.8,1,,36.14888,-115.42273
"Badger's Buttress","Red Springs Rock > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732611/badgers-buttress,1.8,-1,Trad,5.6,1,100,36.14579,-115.42283
"Classic Corner","Red Springs Rock > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732608/classic-corner,3.1,-1,Trad,5.8,1,170,36.14579,-115.42283
"Rocky Road","Red Springs Rock > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107430712/rocky-road,2.4,-1,Trad,5.10-,1,100,36.14579,-115.42283
"Ruta de Roja","Coco Crag > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105942236/ruta-de-roja,1.5,-1,Trad,5.6,1,180,36.14645,-115.42297
"Fontanar de Rojo","Coco Crag > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105942224/fontanar-de-rojo,1.8,-1,Trad,5.8,1,180,36.14645,-115.42297
"Coco Puffs","Coco Crag > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106798768/coco-puffs,2.4,-1,Trad,5.9,1,90,36.14645,-115.42297
"Post Wars","Jabba the Hutt Rock > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/200437140/post-wars,2.2,-1,Trad,5.5,1,75,36.14604,-115.42231
"Wookie Farts","Jabba the Hutt Rock > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/112478074/wookie-farts,1.7,-1,Trad,5.8-,1,80,36.14604,-115.42231
"Carrie Fissure","Jabba the Hutt Rock > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105944102/carrie-fissure,1.9,-1,Trad,5.8,1,70,36.14604,-115.42231
"Shallow Fried Cracken","Jabba the Hutt Rock > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105946447/shallow-fried-cracken,2.2,-1,Trad,"5.9 PG13",1,60,36.14604,-115.42231
"Aliens Have Landed","Jabba the Hutt Rock > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105944087/aliens-have-landed,2.1,-1,"Trad, TR","5.10- PG13",1,70,36.14604,-115.42231
"Gold Bikini & Cinnamon Bun Hairdo","Jabba the Hutt Rock > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105946477/gold-bikini-cinnamon-bun-hairdo,2.1,-1,Trad,"5.10- PG13",1,80,36.14604,-115.42231
"Snake Charmer","Reptile Rock > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106395717/snake-charmer,1.9,-1,Trad,5.7,2,200,36.15077,-115.42714
"Inclusive AF","Mermaid Buttress > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/119909510/inclusive-af,2.3,-1,Trad,5.6,2,180,36.15044,-115.42677
"School of Rock","Red Rock Elementary School > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/200708578/school-of-rock,2.3,-1,Trad,5.5,1,125,36.14979,-115.42685
"Teachers Pet","Red Rock Elementary School > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/200708617/teachers-pet,2.3,-1,Trad,5.7,1,125,36.14979,-115.42685
"3D Printed Gun","Red Rock Elementary School > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/201556429/3d-printed-gun,2.0,-1,Trad,5.8+,1,110,36.14979,-115.42685
"The Tick","The Fox Cliff > The Fox Area > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/113987540/the-tick,1.7,-1,Trad,5.9,1,60,36.15009,-115.42819
"Lean and Languid","Below the Fox > The Fox Area > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109538711/lean-and-languid,0.8,-1,Trad,5.7,1,80,36.15069,-115.42831
"Loosely Put","Below the Fox > The Fox Area > Red Spring > Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109538822/loosely-put,0.0,-1,Trad,"5.9 PG13",1,140,36.15069,-115.42831
"Trad Climbing is Both","The Gallery > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107420680/trad-climbing-is-both,1.7,-1,Trad,5.6,2,250,36.15678,-115.43822
"Magic Bus | 2332","Magic Bus > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732332/magic-bus-2332,2.0,-1,Trad,"5.8 R",1,70,36.15337,-115.43547
"Ken Queasy","Magic Bus > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732338/ken-queasy,1.7,-1,Trad,"5.8 PG13",1,60,36.15337,-115.43547
"Blonde Dwarf","Magic Bus > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732326/blonde-dwarf,2.2,-1,"Trad, TR",5.9,1,60,36.15337,-115.43547
"A-Cute Pain","Sweet Pain Wall > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732341/a-cute-pain,1.9,-1,Trad,5.8,1,50,36.15583,-115.43671
"Walking the Vertical Beach","Hunter S. Thompson Dome > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105800839/walking-the-vertical-beach,2.0,-1,Trad,"5.9+ PG13",1,200,36.15631,-115.43649
"Gonzo Dogs","Hunter S. Thompson Dome > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105813502/gonzo-dogs,1.4,-1,Trad,5.10a,2,225,36.15631,-115.43649
"The Liner","The Great Red Book Area > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107444508/the-liner,2.0,-1,Trad,5.6,1,90,36.15544,-115.43461
"Stone Hammer","The Great Red Book Area > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106738092/stone-hammer,1.2,-1,Trad,5.8,1,200,36.15544,-115.43461
"Cromulent Crack","The Great Red Book Area > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/120582476/cromulent-crack,1.8,-1,Trad,5.8,1,60,36.15544,-115.43461
"Too School Foor Cool","The Great Red Book Area > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/120582630/too-school-foor-cool,1.8,-1,Trad,5.8,2,150,36.15544,-115.43461
"The Curver","The Great Red Book Area > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/121410167/the-curver,0.7,-1,Trad,5.8,1,100,36.15544,-115.43461
"Michi’s Fear","The Great Red Book Area > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/117902326/michis-fear,1.0,-1,Trad,"5.8 PG13",2,130,36.15544,-115.43461
"Great Red Book","The Great Red Book Area > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732647/great-red-book,3.4,-1,Trad,5.8,2,250,36.15544,-115.43461
"Tomato Amnesia","The Great Red Book Area > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106339705/tomato-amnesia,2.4,-1,Trad,5.9,3,250,36.15544,-115.43461
"Chips Ahoy","The Great Red Book Area > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107055103/chips-ahoy,0.5,-1,Trad,5.9,1,120,36.15544,-115.43461
"Witches Honor","The Observatory > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/125996417/witches-honor,1.5,-1,Trad,"5.8+ PG13",2,150,36.15597,-115.4373
Warlock,"The Observatory > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/125996426/warlock,2.0,-1,Trad,"5.9 R",1,130,36.15597,-115.4373
"Charlie Chimney","Meister's Edge > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/124853458/charlie-chimney,2.7,-1,Trad,5.7,1,40,36.1545,-115.43738
"Jonny Jamcrack","Meister's Edge > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107323756/jonny-jamcrack,2.1,-1,Trad,5.8,1,60,36.1545,-115.43738
"Wack Crack","Meetup Wall > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107471132/wack-crack,1.8,-1,Trad,5.9,1,30,36.15699,-115.43644
"Savois Flaire","Savois Flaire Area > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/117931829/savois-flaire,2.3,-1,Trad,5.8,1,60,36.15389,-115.43691
"Black Streak","B&W Wall > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/118346261/black-streak,2.0,-1,"Trad, TR",5.8,1,145,36.15794,-115.44033
"Don't Come Line","B&W Wall > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/118346479/dont-come-line,3.0,-1,"Trad, TR",5.10a,2,180,36.15794,-115.44033
"Retirement Plan","Sun City > Guardian Angel West > Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105851602/retirement-plan,2.1,-1,Trad,5.7,2,300,36.15409,-115.43358
"Moe's Error","The Ledger Crags > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/112333253/moes-error,1.0,-1,Trad,5.6,2,160,36.16372,-115.4905
"Ben's Fault","The Ledger Crags > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116506195/bens-fault,1.0,-1,Trad,5.8-,1,60,36.16372,-115.4905
Cornered,"The Ledger Crags > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/123474195/cornered,1.0,-1,Trad,5.8,2,200,36.16372,-115.4905
"Escape Route","The Ledger Crags > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/123474804/escape-route,1.0,-1,Trad,"5.8 PG13",2,200,36.16372,-115.4905
"The Ledger","The Ledger Crags > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733136/the-ledger,2.7,-1,Trad,5.8,3,240,36.16372,-115.4905
"Ram Charger Ridge","The Ledger Crags > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/202457516/ram-charger-ridge,3.0,-1,Trad,5.9,7,2000,36.16372,-115.4905
"Jumble Book","The Ledger Crags > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/202454582/jumble-book,1.0,-1,Trad,5.9,4,200,36.16372,-115.4905
"Jenga Book","The Ledger Crags > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/202454553/jenga-book,2.0,-1,Trad,5.9,4,200,36.16372,-115.4905
"Intestinal Flu","Sheep Skull Crags > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733139/intestinal-flu,2.6,-1,Trad,5.8,2,100,36.16269,-115.49099
"Dust to Dust","Sheep Skull Crags > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105949850/dust-to-dust,2.0,-1,Trad,5.9,1,100,36.16269,-115.49099
"Rock, Paper, Sugar","Sheep Skull Crags > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107286270/rock-paper-sugar,2.0,-1,Trad,5.9,1,100,36.16269,-115.49099
Pneumonia,"Sheep Skull Crags > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/111743447/pneumonia,2.0,-1,Trad,"5.9+ R",1,190,36.16269,-115.49099
"Black Glass","Sheep Skull Crags > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105796145/black-glass,2.0,-1,Trad,5.9+,1,180,36.16269,-115.49099
"On the prowl","""On the Prowl"" Wall > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107786739/on-the-prowl,2.0,-1,Trad,5.7,1,100,36.1704,-115.48935
"Snow Angel","""On the Prowl"" Wall > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116380829/snow-angel,2.5,-1,Trad,5.9,1,80,36.1704,-115.48935
"Tunnel vision / stilgar  variation","Angel Food Wall > Angel Food Area > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/123759749/tunnel-vision-stilgar-variation,1.0,-1,Trad,"5.6 PG13",1,70,36.16926,-115.4896
"Glass Elevator","Angel Food Wall > Angel Food Area > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/121779797/glass-elevator,2.6,-1,Trad,5.7,5,650,36.16926,-115.4896
"Group Therapy","Angel Food Wall > Angel Food Area > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732473/group-therapy,2.9,-1,Trad,5.7,6,755,36.16926,-115.4896
"Tunnel Vision","Angel Food Wall > Angel Food Area > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732509/tunnel-vision,3.1,-1,Trad,5.7,6,770,36.16926,-115.4896
"Sandy Hole","Angel Food Wall > Angel Food Area > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106085157/sandy-hole,2.6,-1,Trad,5.7,3,400,36.16926,-115.4896
"Stark Options","Angel Food Wall > Angel Food Area > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/126214444/stark-options,3.0,-1,Trad,"5.8 PG13",5,600,36.16926,-115.4896
"Healy's Haunted House","Angel Food Wall > Angel Food Area > White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732569/healys-haunted-house,2.9,-1,Trad,"5.8 X",6,600,36.16926,-115.4896
